id	created_at	full_text
988362563732869120	2018-04-23 10:22:52+00:00	In the last 2 years I have been able hire 5,000 extra and 2,000 extra SNAs. We will be hiring 1,280 extra teachers for the next academic year and almost another 1,000 SNAs. Government fully committed to investment in education
988357374107967488	2018-04-23 10:02:15+00:00	I will be on @TodaySOR shortly about investment in education. I have increased the education budget by €1 Billion in the last 2 years bringing total investment to €10 Billion - the highest ever education budget! @merrionstreet @FineGael @Education_Ire
988344967553744896	2018-04-23 09:12:57+00:00	Well done to the Home School Liason Officers from Bonnybrook, Darndale and Priorswood primary schools along with Coláiste Dhulaigh beginning their well-being week with ‘walk a mile with a smile’ https://t.co/tHEBzoMXep
988327605924450304	2018-04-23 08:03:58+00:00	Speaking at the @Amgen Biotechnology Global Conference this morning. Amgen is a great promoter of women in STEM and has developed a very close relationship with our teachers and schools by bringing the lab to the classroom https://t.co/4H8STThLVm
987327824171290624	2018-04-20 13:51:11+00:00	Delighted to be speaking at the @IPPN_Education Deputy Principals conference. Vital that we support school leadership. Announcing an increase in the number of places on the professional diploma in school leadership. 300 places in Sept 18 intake. https://t.co/pgamb69Mx4
987274598642343936	2018-04-20 10:19:41+00:00	Tough competition in a game of higher or lower with students and Stevie the Robot in Gaelscoil Cholmcille this morning https://t.co/fwhKuYswf1
986688019863429127	2018-04-18 19:28:50+00:00	Ladies soccer with a difference in @BaldoyleUtd tonight https://t.co/Punr5YXxN5
986607913165885443	2018-04-18 14:10:31+00:00	I spoke with my UK counterpart @DamianHinds this afternoon. We discussed a number of areas in education including growing the number of apprenticeships and tackling educational disadvantage. We also discussed Brexit. @Education_Ire
986475924513320961	2018-04-18 05:26:02+00:00	I’ll be on @IrelandAMTV3 this morning just after 8 to discuss the 42 new schools announced last week
986172777530118144	2018-04-17 09:21:27+00:00	https://t.co/ukI1BGe5dZ
984772708272570371	2018-04-13 12:38:04+00:00	In 2017 we delivered 18,000 school places in new state of the art facilities. That is more than double the 8,900 that were delivered in 2010. This additional investment reflects the priority government is putting on education
