id	created_at	full_text
1399694139214684167	2021-06-01 11:47:42+00:00	Great news - two more ability swings are to be installed in DLR - at the People's Park and Marlay Park - as part of the government's Summer of Play programme to ensure all children can enjoy the outdoors and play.   They are in addition to the new ability swing in Cabinteely Park https://t.co/WxYmvDaxbD
1399373796415619077	2021-05-31 14:34:46+00:00	ℹ Registration for a COVID-19 vaccine for those aged 40-44 will begin this Wednesday 2nd June - starting with those aged 44  👍 https://t.co/TJlVUi6yH1
1398560644908134401	2021-05-29 08:43:36+00:00	🎾 I would like to wish @ShankillTennis the very best of luck later today @ 1pm in the @NationalLottery #GoodCausesAwards The club has done so much not just for #Shankill but the wider community too.🎾 https://t.co/rn0BsPKJ0m
1398366817807130627	2021-05-28 19:53:24+00:00	Great to see Cabinteely FC v Cork City at Turners Cross on Friday 11th June will be one of the first football matches with spectators under the eased restrictions. https://t.co/1Nt5cUvCaa
1398338318383865861	2021-05-28 18:00:09+00:00	Thank you to Minister @MaryButlerTD for her on-going work in restoring the much needed Day Care Centre services right across Ireland. So many elderly people miss and yearn to be back in their local centres, thankfully now, a clear plan exists; https://t.co/icAk6o0EFY
1398329734745014276	2021-05-28 17:26:03+00:00	🛩 International travel resumes from 19th July, earlier than expected. This will be great news for everyone with family abroad or people want to take a holiday and of course the aviation and tourism sector https://t.co/JYU67oGbZv
1398327270914285568	2021-05-28 17:16:15+00:00	Wonderful and welcome news for our older people in communities across the country. Minister Mary Butler has announced plans for the phased reopening of day centres. https://t.co/UHzjFduasM
1398237478079897604	2021-05-28 11:19:27+00:00	@TomClonan @AsIAmIreland @AdamPHarris @NormaFoleyTD1 Hi Tom, thanks for tagging me, I've raised this with the Minister, I hope to have a reply shortly.
1397987321052635136	2021-05-27 18:45:25+00:00	Supporting taxi drivers, with my Dublin @fiannafailparty colleagues, at their protest outside Dáil Éireann today. https://t.co/mGmtyr825l
1397870531626602498	2021-05-27 11:01:20+00:00	Do you run a community organisation in Dún Laoghaire?   The 2021 Community Enhancement Programme Grant Scheme is now open for applications through the DLR online grants system   More information ⤵️ https://t.co/YGBMOlP7nY https://t.co/7X65mlBxWk
