803961256117932032	2016-11-30 13:57:54+00:00	@RealJoeDuffy Tanks Joe, tanks
803984178903711744	2016-11-30 15:29:00+00:00	There are those who personally are out to get you all of the time, and some of them have been personally out to get me for 20 years
803985104309800960	2016-11-30 15:32:40+00:00	@RealJoeDuffy You'll see at the weekend Joe. Wink wink, howth 7.30 am
803985404441530368	2016-11-30 15:33:52+00:00	@chezmik @Paula_marie50 @fiannafailparty Ah now lads, it's not east repremesentin' the 'Condra. Pure graft
804000415150931968	2016-11-30 16:33:31+00:00	@WhispersNewsLTD ta daaaaa
804007355373469701	2016-11-30 17:01:05+00:00	I don’t think it helps people to start throwing white elephants and red herrings at each other
804007674325172224	2016-11-30 17:02:21+00:00	@SpeakerRyan I don't think hope pays the hospital bills
804007818449813505	2016-11-30 17:02:56+00:00	@Revolution_IRL I'm a bottle of smoke
804008326006706176	2016-11-30 17:04:57+00:00	@Privileged_Brah @FoxNews liberal tears!! That's so imaginative, original. Might steal it for my campaign next year, ok? Can u email poster?
804010015837319170	2016-11-30 17:11:40+00:00	@MicheaIMartinTD @michael_lowry @rtetwip thanks bud. See ya later for a pint Lowry, good man. Tanks
804012531761217536	2016-11-30 17:21:40+00:00	@EXECUTIVESTEVE I t-t-t-take umbrage with that
804086194418159616	2016-11-30 22:14:22+00:00	@Privileged_Brah @FoxNews read up a bit on geopolitics there laddie
804332336208904192	2016-12-01 14:32:27+00:00	@newsworthy_ie @vine mr o'brien confirmed this to me personally. Mr Lowry' accounts are in order. Tanks
804332520502394881	2016-12-01 14:33:11+00:00	@lifestylesports @leinsterrugby @PRO12rugby @OLSCRugby @RugbyIre would you have any VIP tickets going lads?
812041526452912128	2016-12-22 21:06:01+00:00	@Jimzer111 I have no recollection of that
812083575969501186	2016-12-22 23:53:06+00:00	@Jimzer111 nobody is going to hang me on the guillotine
812276448975343616	2016-12-23 12:39:31+00:00	@Jimzer111 no James I'm not into that. What are you getting at says you? Tanks
