id	created_at	full_text
1498718487002419206	2022-03-01 17:55:06+00:00	Ireland is a steadfast supporter of the International Criminal Court #ICC and the attempts to hold perpetrators of war crimes and crimes against humanity to account. The ICC role in #Ukraine need strong international support. #StandingWithUkraine https://t.co/Kl2vL7iylf
1498707118693703688	2022-03-01 17:09:56+00:00	We’re working intensively with others for a humanitarian resolution at the UN Security Council, to include full and unhindered humanitarian access and humanitarian corridors into #Ukraine. @irishmissionun
1498397646981062656	2022-02-28 20:40:12+00:00	Really positive announcement for @fotawildlife - big plans for the future. https://t.co/9zEx6meMq2
1498025971454205952	2022-02-27 20:03:18+00:00	@Bentonra @dfatirl @IRLDeptDefence We’ve just agreed at EU FAC a €500m package to support Ukraine Military, through the EPF. Irelands will make a full contribution and will focus on non lethal equipment.
1498025034803253254	2022-02-27 19:59:34+00:00	Tomorrow, @UN Security Council will discuss humanitarian situation in #Ukraine. Russia’s veto last week can not silence condemnation of Russian actions. We’ll push for strong action at the UN General Assembly, where EU will vote in support of a robust resolution. @irishmissionun
1498024489346605056	2022-02-27 19:57:24+00:00	EU FAC tonight: €500m EPF support for Ukraine Military.  Key Russian Banks out of  Swift. Russian Aircraft banned from EU Airspace.  More Oligarchs listed. Huge Humanitarian support, more needed.  Strong sanctions on Belarus.  Russian media to be banned in EU. #StandWithUkraine
1497939211181338627	2022-02-27 14:18:32+00:00	Let’s hope this can be a first step to ending Russia’s war against Ukraine.   But be clear, EU Foreign Ministers meet tonight to increase targeted sanctions against Russia for unjustifiable aggression &amp; to substantially increase our support for Ukraine.  https://t.co/jWmupvrlnQ
1497870720298270727	2022-02-27 09:46:23+00:00	@jfmleech Congratulations John on making such a significant contribution to water safety in Ireland and saving lives. You’ve made a real difference, thank you!
1497836269132558339	2022-02-27 07:29:29+00:00	Shocking Russian attacks on Ukraine overnight. #Ireland will move to shut off Irish Airspace to all Russian Aircraft. We encourage other EU partners to do the same. We also support new wide-ranging sanctions to be agreed today at EU FAC &amp; new assistance package for #Ukraine. 🇺🇦 https://t.co/tL7UriHsah
1497348918488748041	2022-02-25 23:12:56+00:00	The UN Security Council has a responsibility to prevent war. #Ireland spoke up tonight and will continue to do so. #StandWithUkriane https://t.co/8K1coNiacM
1497348091564933120	2022-02-25 23:09:39+00:00	Tonight at the UN Security Council, Russia turned its back on diplomacy &amp; rejected calls to de-escalate. Its attack on Ukraine is unjustified, unprovoked &amp; against the UN Charter. @irishmissionun #StandWithUkriane https://t.co/P2Sk7uVVy6
1497344000948330500	2022-02-25 22:53:23+00:00	Tonight at the UN Security Council, Russia turned its back on diplomacy &amp; rejected calls to de-escalate. Its attack on Ukraine is unjustified, unprovoked &amp; against the UN Charter and International Law. @irishmissionun https://t.co/qTWUZJwZqk
1497193137428652035	2022-02-25 12:53:55+00:00	Ireland will maintain solidarity with the people of #Ukraine and do what we can to support them through this unjustifiable war. We are removing the visa requirement for all Ukrainians who wish to come to Ireland for their safety. @HMcEntee https://t.co/bQgn8wYz9D
1497191786153795589	2022-02-25 12:48:32+00:00	Don’t bring Ireland into an argument trying to justify and unjustifiable war.  Ireland/U.K. are an example of how 2 countries, with a difficult past, found a way to shape and sustain a peace process, guaranteeing an absence of violence. @dfatirl https://t.co/dQlSfckRPs
1497150056394338304	2022-02-25 10:02:43+00:00	In Brussels for Emergency FAC to approve sanctions.  Images from Ukraine horrifying this morning. Murderous brutality of Russia’s war plain to see in heart of Europe.  Most powerful voice to stop this madness can come from Russian people, holding their leadership to account!
1496899917557739524	2022-02-24 17:28:46+00:00	@tconnellyRTE Stay safe Tony. Thank you for your important work.
1496781356931895298	2022-02-24 09:37:39+00:00	Declaration by the High Representative on behalf of the European Union on the invasion of Ukraine by armed forces of the Russian Federation - https://t.co/INF7YGYddN
1496748595042783238	2022-02-24 07:27:27+00:00	At the emergency UN Security Council meeting Ireland condemned the decision of Russia to launch a military operation and called on UNSC members to “assume their responsibility and to speak out in the strongest possible terms about this act of aggression.”
1496748034365001734	2022-02-24 07:25:14+00:00	Our Diplomatic team in Kiev has moved to a safe place and we stay in close contact with them. We are working with EU colleagues to ensure their safety. @dfatirl
1496746324775079937	2022-02-24 07:18:26+00:00	Our thoughts &amp; prayers are with the innocent people of Ukraine, as families wake up to shocking Russian attacks. Russian leaders are lying to their own people to justify this illegal aggression.  We utterly condemn Russia for this act of unjustifiable war in the heart of Europe.
1496742219079954432	2022-02-24 07:02:07+00:00	Russia has launched a full scale invasion of Ukraine. God help them. Rocket attacks &amp; explosions across the country. Make no mistake: this is a shocking murderous act of aggression against a sovereign peaceful state. EU and world needs to respond strongly.  @dfatirl
1496262470742253568	2022-02-22 23:15:46+00:00	Great local initiative in #carrigaline - well done @CarrigalineTT https://t.co/vNLmO2yS8k
1496103498735304705	2022-02-22 12:44:05+00:00	Worth listening to. Wise words. #Ukraine https://t.co/NsisM1skkj
