id	created_at	full_text
1412658040357150722	2021-07-07 06:21:37+00:00	May be most important thing #Ireland does this year on #UN SC.  2.7m people rely on this UN cross border aid corridor. I was there in Jan, we have worked since with #Norway to keep mandate alive. Saturday is deadline for agreement. ⁦@irishmissionun⁩  https://t.co/Q7AermS5yF
1412096370987700227	2021-07-05 17:09:44+00:00	@JohnnyMercerUK I don’t make any moral equivalence whatsoever between terrorism &amp; policing and never have. That’s not my point. The point is that the law must apply evenly, to all, if reconciliation is to be possible in NI.  Victims &amp; families on all sides deserve truth &amp; protection of the law.
1411797374633222146	2021-07-04 21:21:38+00:00	It’s a privilege to be here in #Lebanon - looking forward to meeting our @defenceforces tomorrow @irishpolbatt @UNIFIL_ @irishmissionun 🇮🇪🇺🇳 https://t.co/Zkrr3005Ga
1411639407011053569	2021-07-04 10:53:56+00:00	Fair play to #England, really impressive performance. Very impressed by Gareth Southgate, thoughtful as ever.  https://t.co/BPNoAemBRJ
1411604567876382727	2021-07-04 08:35:29+00:00	Best wishes from #Ireland to all our American friends in #USA and around the world today on #IndependenceDay - enjoy the celebrations 🇺🇸🇮🇪🍿🎉 https://t.co/vxEzpplEoN
1411596780974882816	2021-07-04 08:04:33+00:00	Without generosity on both sides, EU/UK partnership to find solutions to protocol related issues will be impossible. EU moved in a positive way this week, time for UKG to reciprocate. - Irish taoiseach urges No 10 to match EU generosity over NI protocol. https://t.co/QJxr6NpHyQ
1411421993598177284	2021-07-03 20:30:00+00:00	@ciarancannon Ciaran, glad you’re ok and not more seriously injured. Long road to recovery for your knee. Take care, talk soon.
1411387838470447109	2021-07-03 18:14:17+00:00	Taoiseach is spot on - “Britain should reciprocate goodwill shown by EU on protocol”  - implementing protocol is not about political manoeuvring or pressurising, it’s about implementing together what’s been agreed in a fair way &amp; giving people certainty.  https://t.co/dL2prYV1SB
1411315073180655618	2021-07-03 13:25:09+00:00	Delighted to be out with @GeogheganCllr today. Very impressive candidate, getting a really positive response! #TeamJames @FineGael https://t.co/XtuLCwgwVe
1411314570841538565	2021-07-03 13:23:09+00:00	Ireland's role on UN Security Council deserves more attention than it gets ⁦@IrishTimes⁩  https://t.co/Gh4gxLZ3ep
1411226878359261185	2021-07-03 07:34:41+00:00	Still much to do to get through #Covid, but these are strong economic numbers &amp; give us confidence for the journey ahead. @mmcgrathtd @Paschald https://t.co/jggQ5bbfFB
1410948944323022853	2021-07-02 13:10:17+00:00	Many pharmacies are now offering the Janssen single-dose COVID-19 vaccine to people aged 18 to 34 and 50 or over. Find a pharmacy to book your vaccine appointment. https://t.co/pyCc45ERSd
1410890280535052288	2021-07-02 09:17:10+00:00	https://t.co/f4OIuofXj2
1410335921090801666	2021-06-30 20:34:21+00:00	This is remarkable! These are frightening temperatures in 🇨🇦 - take note - increased ambition for climate action is not a policy debate, it’s survival! https://t.co/0iHxSwZthu
1410327815703126021	2021-06-30 20:02:08+00:00	Very significant new legislation passed this evening for @dfreserve - looking forward to a positive enhanced role for the Reserve in the future. @RDFRepAssoc https://t.co/Qn3dPe1zqn
1409841290422927361	2021-06-29 11:48:51+00:00	As we agreed at BIIGC, @brandonlewis and I have written to NI parties to begin engagement process on important legacy issues.  Collective approach, with victims voices at its heart, is the only way forward. @dfatirl
1409766236976734211	2021-06-29 06:50:37+00:00	The Shared Island project is about building bridges. €3m funding announced for next phase of Narrow Water Bridge to bring it to tender.  V positive news for Cooley &amp; South Down and North/South cooperation. ⁦@dfatirl⁩ https://t.co/Hgyb9QRuWY
1409570325965193224	2021-06-28 17:52:08+00:00	Extraordinary graphics &amp; data. Climate Change in action - with dramatic impact on US Pacific NW &amp; Canada. A warning to us all, if anyone needed it!  @irishmissionun @dfatirl https://t.co/5Lt0LQfxFs
1408813148187004932	2021-06-26 15:43:23+00:00	Really positive canvass with ⁦@GeogheganCllr⁩ today in Ranelagh, Rathmines &amp; Sandymount for #DBS21 - very impressive candidate, very warm reception - #VoteGeoghegan1 ⁦@SimonHarrisTD⁩ ⁦@1Hildegarde⁩ ⁦@FineGael⁩ https://t.co/p4f5TJQgu5
1408684913612763138	2021-06-26 07:13:50+00:00	Looking forward to campaigning with @GeogheganCllr today. Great candidate #DBS21 #VoteGeoghegan1 https://t.co/m7yDJt3uqM
1408466714338152453	2021-06-25 16:46:47+00:00	@thedonscork Yip
