id	created_at	full_text
1550857231553404928	2022-07-23 14:55:52+00:00	Injury time equaliser for @shelsfc from the one and only @NoelleM11. https://t.co/y0D3ylw93H
1550848855796850688	2022-07-23 14:22:35+00:00	Top of the @LoiWomen table clash at Tolka Park.  @shelsfc chasing an equaliser. https://t.co/q99HcXI5L8
1550555305771245568	2022-07-22 18:56:07+00:00	@LabourDBN @shanefolan @horganjonesjane @AlisonGilliland @brianmcdonagh Go raibh maith agaibh uilig
1550553849282367488	2022-07-22 18:50:20+00:00	Is it @geraldnash? https://t.co/KGqzpYwZe7
1550467252230692865	2022-07-22 13:06:13+00:00	@HildaMcevoy Thanks Hilda.
1550460887064104960	2022-07-22 12:40:56+00:00	🎂 https://t.co/O1zU30WK2u https://t.co/MrkEnGalQg
1550043173552099328	2022-07-21 09:01:05+00:00	@MatthewOToole2 @setrust @BelfastTrust Congrats to you all! 🌹
1550030960791621632	2022-07-21 08:12:33+00:00	@TheIrishKieran Frank Stapleton for Ajax Vs Dundalk.
1549862734296240128	2022-07-20 21:04:05+00:00	Woooooaaaaahhhhhh  What a moment.  #ENGESP
1549842818121736198	2022-07-20 19:44:57+00:00	Great to be out with @ScoilCLG LGFA sides again. https://t.co/63ghmwekf8
1549665757554003969	2022-07-20 08:01:22+00:00	Important 🧵 here on how the LOI can collectively benefit from players moving abroad. https://t.co/h2jfUK9Ww9
1549442621336174593	2022-07-19 17:14:42+00:00	Cllr @Paul_Mc_Cusker has done excellent work in this area.  Belfast needs an Overdose Prevention Facility in order to save lives.  Fully support this call. https://t.co/j6B0HAzgBK
1549354950819561472	2022-07-19 11:26:20+00:00	@saoirse_noonan Best wishes Saoirse. Will miss seeing you in Tolka Park but can’t wait to see you progress in green over the coming years.
1549340040832196608	2022-07-19 10:27:05+00:00	⚽️ https://t.co/An1zdC4XDo
1549334054948016129	2022-07-19 10:03:18+00:00	Absolutely no excuse for this.  Take your rubbish with you or stuck it in a bin.  Have some pride FFS. https://t.co/PSRCyozenq
1549310652124119040	2022-07-19 08:30:18+00:00	Delivering genuine free education is an ongoing priority for the @labour party.  In a letter to me the SEC have stated it would cost approximately €11m a year to abolish state examination fees.  Time to make education free. https://t.co/ZRGeFmFZrs
1549290327793623040	2022-07-19 07:09:33+00:00	👏 https://t.co/wE2lNSEdvI
