id	created_at	full_text
1083735135932112897	2019-01-11 14:39:25+00:00	Visited @BTYSTE today. An eclectic and mesmerising array of projects from Cork schools. Always a breath of fresh air and a reminder of the ingenuity of new generations @CorkETB @C103Cork @labour https://t.co/QH0rAhQvcd
1082261037657874432	2019-01-07 13:01:53+00:00	Yet another example of groundbreaking research and practical results! Why the funding withdrawal? @scienceirel @campaignforleo https://t.co/TYIj7kAMEN
1082260430049951744	2019-01-07 12:59:28+00:00	Congrats to all on Fermoy on the latest results from IBAL @FermoyTidy https://t.co/JLS5MWxWQg great testament to the work of all concerned
1075743025144479744	2018-12-20 13:21:38+00:00	Part of my speech on the debate on cycling last night on behalf of @labour - The Minister must roll up his sleeves, engage with stakeholders like @CorkCyclingCrew amongst many many others and get some real action underway https://t.co/TgTUoQM7bv
1075111759944581125	2018-12-18 19:33:12+00:00	Power due back at 22:45 in Fermoy @TheAvondhu @C103Cork https://t.co/xsgz2CkENi
1075000691935076352	2018-12-18 12:11:52+00:00	Park Road partially flooded in Mallow. Some cars chancing their arm and turning back. V bad from bridge to old @carrigoon clubhouse. Take care and seek alternative routes @C103Cork @CorkEveningEcho @irishexaminer @Corks96FM @CorksRedFM https://t.co/gmMa6bg5EG
1074437455884021760	2018-12-16 22:53:46+00:00	Yet another Status Yellow - Wind warning for Munster South to southeast winds will reach mean speed at times between 50 and 65km/h and gusts between 90 and 100 km/h. Winds may exceed these limits in coastal areas. Valid from Monday 17 December  13:00 to Tuesday 18 December04:00 https://t.co/YTgItkvR9m
1073977115979235328	2018-12-15 16:24:32+00:00	Power our in Mitchelstown Customers Affected: 1421 Started: 15/12/2018 15:57 Interruption Type: Fault Estimated Restore: 15/12/2018 19:30 https://t.co/NZRhjbZxCO
1071066557852381185	2018-12-07 15:39:01+00:00	. @CathalRasmussen &amp; I have received further correspondence from @IrishWater the Do Not Consume notice remains in place for 76 water supply connections in the Belvelly area of Great Island, Cobh. This restriction has been in place since August 16th. @CobhEdition @C103Cork https://t.co/WP6Vf9lzKD
1071010059558289408	2018-12-07 11:54:31+00:00	Update on the work of the @OireachtasNews climate action Committee from this week. We need clear targets that have direct impacts locally for people in order to combat Climate Change. @labour https://t.co/jeLXahT0Oq
1070989830224527360	2018-12-07 10:34:08+00:00	Writing in today’s @irishexaminer on the Just Transition and the work that must be done to ensure Climate Action &amp; Worker’s Rights go hand in hand @irishcongress @OireachtasNews https://t.co/rpdmEQpcmq
1070728877851459587	2018-12-06 17:17:12+00:00	Today we were meant to hear from senior Ministers of the Government on their plans to deal with climate change in specific ways. Instead, well...... https://t.co/DbTmLaiSpL
1070273472788598786	2018-12-05 11:07:35+00:00	⁦@MallowCNS⁩ officially opened in Mallow ⁦@CorkETB⁩  https://t.co/vrIWTUcc2U
1070066660613283841	2018-12-04 21:25:47+00:00	Part of my questioning to Minister Bruton in @OireachtasNews on behalf of @labour on the NBP. Are we at the endgame here or is more secrecy on the agenda? See full interaction here https://t.co/shlnJsZir4 https://t.co/uEixnTUnti
1069570700229439488	2018-12-03 12:35:01+00:00	Wonderful morning in Scoil Aonghusa in Mallow at the official opening @CorkETB Scoil Aonghusa’s name rests on Mars along with two million other boarding passes from the recent Insight landing on the red planet #STEM @NASA https://t.co/lTnEuZZ33O
1067366684846116864	2018-11-27 10:37:03+00:00	A week ago today I raised the issue of the Cork Mail Centre. No answer from Government on it and still confusion on what is planned. Workers deserve to know what the plan is  @C103Cork @TheAvondhu @CorkEveningEcho @CorksRedFM @Corks96FM https://t.co/mBKfLspiwI
1065626568159109120	2018-11-22 15:22:26+00:00	Repairs to a burst water main may cause supply disruptions to Fermoy, Coolroe, Forest Glen, Barry's Court, Barry's Boreen, Balmace, Duntahane Park, Corrin and surrounding areas in Co. Cork. Works have an estimated completion time of 6pm on 22 November. @LoretoFermoy @fermoygaa https://t.co/I3sTSAEuZg
1065567672358879232	2018-11-22 11:28:25+00:00	@scienceirel @infantcentre @AIAwardsIrl Dear @scienceirel Your organisation is the very organisation that has questioned  the integrity of these researchers, questioned the excellence of their research and your organisation is now defunding @infantcentre Pls stop adding insult to injury @dbkell @KOSullivanIT
1065383431952052225	2018-11-21 23:16:18+00:00	@BrendanRyanTD All credit to @DarrylOC1 who brought the petition to the Dáil
1065308735801909249	2018-11-21 18:19:29+00:00	@AhernAlexis @ONEinIreland Nice to meet you earlier folks.
1065154932712660992	2018-11-21 08:08:20+00:00	So broadband report is leaked to @rtenews @morningireland with a the line that NBS is not compromised. Good scoop.  24hours after Taoiseach tells @BrendanHowlin in Dail that it would published shortly. We’ll examine the methodology used to compile the report to the (N)th degree.
1064957315198132224	2018-11-20 19:03:04+00:00	Beir Bua Anne.  Chalk me down for a canvass!! https://t.co/GSx6rPG4mW
1064800691242352641	2018-11-20 08:40:42+00:00	@KHumphreysDBS
1064788496613822465	2018-11-20 07:52:15+00:00	Airbnb to take rentals in Israeli West Bank settlements off website https://t.co/PUohL39vaM
1064623315950682121	2018-11-19 20:55:52+00:00	@Antcon7062 @infantcentre @UCC @NEJM @scienceirel *their
1064623177987428352	2018-11-19 20:55:20+00:00	@louiseckenny @Antcon7062 @infantcentre @UCC @NEJM @scienceirel Let’s recap. @infantcentre work commemorated on a Stamp. PI’s named Scientists of the Year. Work recognised by New England Journal etc etc Have I missed anything else. ?
1064621494888734720	2018-11-19 20:48:38+00:00	@Antcon7062 @infantcentre @UCC @NEJM Can someone tell my why they’re funding is being pulled then ? @scienceirel
1064595202571214848	2018-11-19 19:04:10+00:00	@infantcentre @UCC @NEJM Wow ! NY Times.
1064466104515481602	2018-11-19 10:31:10+00:00	@emmajhade
1064454051314761728	2018-11-19 09:43:17+00:00	@infantcentre Great report on @morningireland Exceptional translational research/ real societal impact @UCC .Why is SFI @scienceirel defunding @infantcentre.It defies logic Min @JohnHalligan Big money for @ESO but not for really beneficial human/ women/ children’s health research .  It’s Nuts!
1064435427761897472	2018-11-19 08:29:16+00:00	Please ask why the Affordable Childcare Scheme was announced in Budget Oct 2018 (for 2019) and won’t be rolled out until Nov 2019 . Why the delays? @morningireland
1062851393231437825	2018-11-14 23:34:53+00:00	@irishgooner49 @markdurkan @SDLPlive Indeed.  We could still do with @markdurkan ‘s sane voice in Westminster notwithstanding this (not particularly) insightful intervention
1062835576980815872	2018-11-14 22:32:02+00:00	@markdurkan We could do with your sane voice now in Westminster Mark @SDLPlive
1062729759308873728	2018-11-14 15:31:33+00:00	Raising the issue of Water quality in Belvelly with the Minister now on Topical Questions. Watch live at https://t.co/PZFrzbDltC @CobhEdition @C103Cork @CorkEveningEcho https://t.co/3H3KAdalB3
1062711871608770561	2018-11-14 14:20:29+00:00	Requesting a debate today on the welfare and the services for children across this State in a manner of different areas. There simply is no urgency from Government on these mattersw @C103Cork @labour @TheAvondhu https://t.co/KjiKvAwCqK
1062698278427475968	2018-11-14 13:26:28+00:00	Standing room only! A great sign! Popped the head in. https://t.co/Mn1R0gUbgj
1062369905469730817	2018-11-13 15:41:37+00:00	Hear Hear. https://t.co/9TxY9ocTYI
1062321521690112000	2018-11-13 12:29:22+00:00	Further to reports yesterday regarding water quality in Cobh, I met with residents last night. There are many questions that still need to be answered by Irish Water in respect of ensuring a safe and clean water supply to Belvelly. @CobhTidy @CobhEdition @C103Cork @cobhmuseum https://t.co/x281ifXEF3
1062308603250511872	2018-11-13 11:38:02+00:00	Rocky Raccoon spotted in Farnanes! https://t.co/iiW10HbQoD
1062261269728804864	2018-11-13 08:29:57+00:00	@Antcon7062 You’re a great man for the bon mot!!
1062115652146786305	2018-11-12 22:51:19+00:00	#Inspired https://t.co/wuWegtSvYD
1061697479987679234	2018-11-11 19:09:39+00:00	Well done to all and thank you for the kind invitation to attend. #cobh #ArmisticeDay100 https://t.co/BbNaTArcpV
1061195713718218752	2018-11-10 09:55:48+00:00	Power out in Belvelly in Cobh @CobhEdition @C103Cork due back between 12:15 and 18:00 depending on the line you’re on @ESBNetworks @CathalRasmussen https://t.co/0oJThU81dx
1060892028974891008	2018-11-09 13:49:04+00:00	Significant road flooding on N20 by mourneabbey - adjust speeds @Corks96FM @C103Cork @CorkSafetyAlert @Corkcoco
1060891717497430017	2018-11-09 13:47:50+00:00	Castlelyons power out @ESBNetworks estimate return at 16:15 @C103Cork @castlelyonsgaa https://t.co/vUEa3IV48w
1060871178707968000	2018-11-09 12:26:13+00:00	Power now off around Clifton @C103Cork in Mallow. Due back at 15:00 https://t.co/24DsUbyAY6
1060862776191696896	2018-11-09 11:52:50+00:00	Power fault In Cairns Woods.@ESBNetworks teams working on it. Estimated return of 12:30 @C103Cork @Corks96FM https://t.co/rQ8drL2bar
1060795103843889153	2018-11-09 07:23:56+00:00	@PadraigYeates @IrishTimes Fake news I’m afraid. Pure distraction.  The ACS scheme announced in Budget 2019 won’t be rolled out until ‘Nov 2019’.  Govt has had plenty of time to iron out the IT bugs. The scheme won’t start until 2020 at this rate
1060303487022579712	2018-11-07 22:50:25+00:00	*wrote
1060293473843273729	2018-11-07 22:10:38+00:00	@blalygamal @Donal_OKeeffe Can you follow please @blalygamal for a DM
