id	created_at	full_text
1618530674658672641	2023-01-26 08:45:58+00:00	@jasonpkennedy Chomhghairdeas ❤️❤️
1618014946851446787	2023-01-24 22:36:39+00:00	CAMHS is not working - we need to act urgently to reform how it operates https://t.co/cD9LXpxwPL
1618006866134728710	2023-01-24 22:04:32+00:00	The Government story rehashed again  is an insult to the intelligence of the Irish public #PosterGate
1617487300711309312	2023-01-23 11:39:58+00:00	Retrofits fell off a cliff under Fine Gael - a lost decade that has left homes colder &amp; household energy bills higher. https://t.co/gdYl5yxjCy
1617251318879461383	2023-01-22 20:02:16+00:00	@killianodris Great stuff 😘
1616509662752346112	2023-01-20 18:55:11+00:00	@poubers Me neither
1616495307851763721	2023-01-20 17:58:09+00:00	😳 https://t.co/DhOyeVzN9a
1616108610735554562	2023-01-19 16:21:33+00:00	Busy day in London. No excuses for more delay. A deal can be done. Get the deal done @10DowningStreet  Get the Executive and Assembly back up and running. https://t.co/OKSW6QBI65
1615775229288005638	2023-01-18 18:16:48+00:00	Still no answers to the questions raised in the Dail. The govt stands with Fine Gael Minister Paschal Donohoe in his evasion, refusal to answer straight questions and his unbelievable cock and bull story.
1615103033993760770	2023-01-16 21:45:45+00:00	Has the minister now accurately calculated and declared the full commercial value  of the political donation he failed to declare in 2016 - ie not the sum paid out  by his friend but the full market value for the postering services of 6 workers and commercial vans??? https://t.co/AGzu2bT22F
1614725506385207296	2023-01-15 20:45:35+00:00	Paschal Donohoe’s explanation for breach of electoral rules ‘simply not credible https://t.co/yMsQhQY6tE
1613981490991226883	2023-01-13 19:29:08+00:00	A  full and comprehensive statement from Damien English is now required after further revelations emerged about his property interests. He &amp; Taoiseach Leo Varadkar must  clarify what was known about Mr English’s circumstances when he was appointed junior housing minister in 2017 https://t.co/WjJqKcEqS4
1613852382978510848	2023-01-13 10:56:06+00:00	Very productive engagement with An Taoiseach @LeoVaradkar &amp; British Opposition leader @Keir_Starmer  After 8 months of limbo stalemate &amp; no govt in  North now is the  time for respect good will and constructive work That is the only way to  serve the people and the greater good https://t.co/8lgo54VzHQ
1613152837227216903	2023-01-11 12:36:21+00:00	This is a time for inclusive, good faith engagement. It is regrettable &amp; bizarre that the British Govt chose to exclude the leader of Sinn Féin from today's party leaders meeting. I remain determined to work constructively with all to get the Executive &amp; Assembly working for all
1610925523072602115	2023-01-05 09:05:48+00:00	@majella_donnell Chomhghairdeas ❤️❤️
1609328211090984961	2022-12-31 23:18:40+00:00	As we head into a new year I wish you all the best of luck love and happiness. We can achieve great things in 2023, working together and for each other. For the new year I wish you this blessing 👇♥️ Athblian faoi mhaise daoibh #NewYear https://t.co/Xl6BTu3G12
1608810685806571520	2022-12-30 13:02:12+00:00	❤️ https://t.co/VMlcGvp40m
1608810261397540865	2022-12-30 13:00:31+00:00	@OrfhlaithBegley Chomhghairdeas ❤️❤️
1607362931007553538	2022-12-26 13:09:20+00:00	Lá Fhéile Stiofáin, Baile Átha Cliath 2022 Stephen's Day Dublin 2022 https://t.co/3qwY3qrXxw
1606743212902735872	2022-12-24 20:06:48+00:00	@Philblanca 🤭
1606707687596621827	2022-12-24 17:45:38+00:00	Peace and goodwill to all this Christmas Eve #OícheNollag https://t.co/AhcKJimb4M
1605970887462699020	2022-12-22 16:57:51+00:00	A national hero has been laid to rest. Private Seán Rooney was a credit to his country, we are proud of him, grateful for his courage and service. The nation wraps its arms around his heartbroken family. His beautiful life cut too short. Ar dheis Dé go raibh a anam dílis. https://t.co/GjnFYHxBmv
1605152256587726848	2022-12-20 10:44:54+00:00	@Michael_O_Regan 😂 Perceptive as ever Michael!!! Happy whatever happens at the weekend to you and yours
1604731415916167168	2022-12-19 06:52:38+00:00	19 Dec 1922 James O Connor (24) my grand uncle one of 7 Republicans executed by Free State in Curragh Camp.The largest Civil War execution.Not the first to face a firing squad nor the last. They died for the Republic. Never forgotten Always loved Ar dheis Dé go raibh a n-anamacha https://t.co/inu9JGybhw
1604516374226915330	2022-12-18 16:38:08+00:00	Today we remember the Grey Abbey Martyrs, seven Republican prisoners executed by the Free State in the Curragh Camp one hundred years ago. The single biggest execution of the Civil War. Suaimhneas síoraí dóibh https://t.co/j4V8rxk8eP
1603296376062119937	2022-12-15 07:50:18+00:00	Deeply shocking news of death of a member of our defence forces and the injury of others on peace keeping duties in Lebanon. Thoughts and prayers with their families and members of Oglaigh na hÉireann at this time. We are very proud of our soldiers, their courage and sacrifice
1602673450614919168	2022-12-13 14:35:01+00:00	@gemmadunleavy1 😂
1602597639169736704	2022-12-13 09:33:46+00:00	@codebluenursey No place like it!!!
1602597303700885504	2022-12-13 09:32:26+00:00	@fergusfinlay Chomhghairdeas Fergus agus Frieda. Sarah freisin! 🎉🎉🎉
1602596173138755585	2022-12-13 09:27:57+00:00	@codebluenursey Travel safe. Enjoy the ☀️
1602374749262589953	2022-12-12 18:48:05+00:00	@DanielB29078430 Ar dheis Dé go raibh a hanam
1601983588811038728	2022-12-11 16:53:45+00:00	@browneindo @janice_boylan 😳
1601981680868536320	2022-12-11 16:46:10+00:00	In his final hours Mellows wrote to his beloved mother.He asked to be laid to rest ‘in some quiet place’ in Castletown. And so here we are. And so here we stand  the generation that Mellows foretold, stand at his quiet place.  Here we stand for Irish Freedom #LiamMellows100 https://t.co/v0hhEO4fGj
1601907496557371393	2022-12-11 11:51:23+00:00	Crisp winter Sunday morning walk in Dublin @janice_boylan Stay warm and safe everyone https://t.co/G8ug7wAjqC
1601261388433088512	2022-12-09 17:03:59+00:00	@CllrMatt @__EoinMac Breithla Shona duit 🎉🎈🎉
1600903307609788416	2022-12-08 17:21:06+00:00	Christmas officially started in Cabra  🎄 Seventeen sleeps... https://t.co/I64vxvXlyH
1600754659697704961	2022-12-08 07:30:26+00:00	@LorraineMohsen Good wishes and vibes to your wonderful son and his wonderful Mammy x
