id	created_at	full_text
1384561474471923712	2021-04-20 17:35:54+00:00	Those behind this action are living in the past. They will not drag the rest of us back with them. Solidarity and support to the Police officer whose life they threatened. https://t.co/oXruLikS9A
1384432740108587008	2021-04-20 09:04:21+00:00	Let's keep showing 🇵🇸 we love and support them 👇 https://t.co/E2oeEOPoon
1384260245845803016	2021-04-19 21:38:55+00:00	Mary Lou McDonald urges loyalists to think again about organising further protests https://t.co/YMIusTuxW7
1384252831264215040	2021-04-19 21:09:27+00:00	Now is the time for strong leadership - all parties must rise to the challenge. Good meetings today with SDLP, UUP and Alliance party leaders. https://t.co/OJpEpfm9A5
1383899799011807235	2021-04-18 21:46:38+00:00	@Trickstersworld 😳
1383751467417292803	2021-04-18 11:57:13+00:00	Brilliant piece on Section 31 and state censorship of @sinnfeinireland by @fallon_donal #OnTheRecordNT  special mention for @GerryAdamsSF and @larryotoolebohs
1383698317339598848	2021-04-18 08:26:01+00:00	Soft morning in Dublin https://t.co/j93DwMqGRU
1383471628605034502	2021-04-17 17:25:14+00:00	Thousands  of Palestinian prisoners are in Israeli jails, including children, subjected to administrative detention.  In breach of international law. We send solidarity from Ireland to the people of Palestine  #PalestinianPrisonersDay2021 @Palestine_UN https://t.co/KLjyQFt1y8
1383424569306849287	2021-04-17 14:18:14+00:00	Sinn Féin to bring Mental Health Emergency Plan to Dáil on Wednesday https://t.co/O9Luv2a0VK
1383423916845125643	2021-04-17 14:15:39+00:00	@Mickmac3210 @niamhi @PaulMcWeeneyNP @irishexaminer My advice 👉 Do something more useful with your time
1383182035418746882	2021-04-16 22:14:30+00:00	@mc_mla @Bogsideandproud Comhghairdeas ❤️
1383079230033039364	2021-04-16 15:25:59+00:00	The role of the coroner must be maintained &amp; strengthened and all sites must be exhaustively investigated.  #birthcerts4adopteesnow #RepealTheSeal #motherandbabyhomes https://t.co/xagqVZoZNh
1382430225858977799	2021-04-14 20:27:04+00:00	@gemmadunleavy1 @Nialler9 You are a ⭐
1382423913699889155	2021-04-14 20:01:59+00:00	#ILoveWestBelfast https://t.co/ai4CQtS5xa
1382079666354327557	2021-04-13 21:14:04+00:00	@jadrianleslie @kildallogue @TopcatDee @MichealMartinTD @simoncoveney @moneillsf It is embarrassing not to understand  that the two sovereign govts are guarantors of the GFA and subsequent agreements. That's the architecture of the peace process.
1382079251080482817	2021-04-13 21:12:25+00:00	@kildallogue @TopcatDee @MichealMartinTD @simoncoveney @moneillsf The two sovereign govts are guarantors of the GFA and subsequent agreements. That's the architecture of the peace process.
1381994878775791619	2021-04-13 15:37:09+00:00	Comhghairdeas Janette and @FramccannMLA ❤️❤️ https://t.co/eW2xVoLTju
1381986582366937091	2021-04-13 15:04:11+00:00	Constructive meeting with @MichealMartinTD &amp; @simoncoveney on recent orchestrated violence in the North. People and communities must be safe, agreements must be honoured and delivered - both governments must be central to this @moneillsf
1381714800749785092	2021-04-12 21:04:14+00:00	Political debate Ireland 2021 #LoveHumans
1381638947860791296	2021-04-12 16:02:49+00:00	@activedan @electionlit 😳
1381349339574992898	2021-04-11 20:52:01+00:00	@Nialler9 @gemmadunleavy1 Comhghairdeas @gemmadunleavy1 🎉
1381201082634866688	2021-04-11 11:02:54+00:00	To every person - youth and community workers, religious leaders, political activists and more - who have stood in solidarity with communities against orchestrated violence and disorder. Thank you. Go raibh maith agaibh. You are heroic.
1380948903269392386	2021-04-10 18:20:49+00:00	Incredible achievement by an incredible woman #rachelblackmore https://t.co/SLJjbjKGKi
1380878299216408584	2021-04-10 13:40:16+00:00	Chomhghairdeas @LindaDoyle #TCDProvost21 #TCDProvost https://t.co/Df93p8njoq
1380831610665336837	2021-04-10 10:34:45+00:00	@katrionaos @AngeCMJ @ForumTL @TheUSI @MaynoothUni @MUpsychdept Comhghairdeas
1380828232044384260	2021-04-10 10:21:19+00:00	When hope and history rhyme all things are possible. We are on this journey together. We face the challenges and grasp the opportunities together as we write our chapter - a new story of equality, opportunity and unity. A new Ireland and a warm house for all of us. #GFA23 https://t.co/yqLCnhoqZS
1380491610618757123	2021-04-09 12:03:42+00:00	Sincere condolences to Queen Elizabeth and family on the death of her husband Prince Phillip. Sympathies to those of a British identity on our island, for whom his death will be felt as a great loss. Ar dheis De go raibh a anam dilis.
1380224512055201795	2021-04-08 18:22:21+00:00	@clareaustick @AbolishDirect @TheUSI Comhghairdeas @clareaustick best of luck and success to you
1380223805717643264	2021-04-08 18:19:33+00:00	Be respectful and give a positive demonstration of leadership https://t.co/Kztidhvms6
1380222776884203521	2021-04-08 18:15:27+00:00	We appeal to the young people to please leave the area and for parents to contact their children.  There can be no repeat of last nights event, the people of our community deserve better. https://t.co/9F0GDfw8sK
1380117486897618944	2021-04-08 11:17:04+00:00	We are not going back to the dark days. Enough is enough https://t.co/5xJTim8h2N
1380083869114892288	2021-04-08 09:03:29+00:00	Met with @ChiefConPSNI this morning.Ongoing orchestrated violence must end. Those stoking up tensions at interfaces must be faced down. Those inflicting violence held to account. Above all citizens and communities must be protected. Politics leaders must speak with one voice.
1379939300721225733	2021-04-07 23:29:01+00:00	A united voice for a halt to all  violence and for the restoration of  calm is the only acceptable stance from all political leaders. The attacks and intimidation must end. https://t.co/bO0Q0up1Bs
1378700716563390472	2021-04-04 13:27:20+00:00	Join us today at 3PM #HappyEaster #Saoirse1916 https://t.co/O4y2rBuurL
1378637876255145988	2021-04-04 09:17:38+00:00	Beannachtaí na Cásca #HappyEaster #Saoirse1916 https://t.co/WLI0nUj56v
1378388809444950023	2021-04-03 16:47:56+00:00	@Aibhilin_ ❤️💚
1378366212485308416	2021-04-03 15:18:08+00:00	Rembering the Rebel Leaders of 1916. A wreath laid in memory of them bathed in Cabra Sunshine @SeamasMcGrattan @sinnfeinireland #Easter #Saoirse1916 https://t.co/BR12i3mytC
1378077574761439233	2021-04-02 20:11:11+00:00	@AineMODonnell 👍 Happy Easter
1378074673934635011	2021-04-02 19:59:40+00:00	@AineMODonnell I've posted another image. Thanks for the feedback
1378071937499475977	2021-04-02 19:48:47+00:00	World Autism Day:This year the theme is Inclusion in the Workplace: Challenges and Opportunities in a Post-Pandemic World. Let's make inclusion a reality https://t.co/sdI4ab7YdT
1378065813551382540	2021-04-02 19:24:27+00:00	World Autism Day:This year the theme is Inclusion in the Workplace: Challenges and Opportunities in a Post-Pandemic World. Let's make inclusion a reality https://t.co/OcndliBzZW
1378058839573065736	2021-04-02 18:56:45+00:00	@walls2 Delighted 🎉
1378014078480883713	2021-04-02 15:58:53+00:00	@andyjpollak @MichealMartinTD @LeoVaradkar @nealerichmond @SJAMcBride @PaulONeillIT @HHumphreysFG Mar eolas duit: Peter Robinson (DUP) coined the phrase Referendum (Border Poll) Denier (October 2020)
1377720339506024461	2021-04-01 20:31:40+00:00	@wjwinston @CHAMP_intl @ConorMcGinn Ar dheis De go raibh a anam. May he rest in peace
1377578361468432387	2021-04-01 11:07:30+00:00	The actions of @Debenhams liquidators @KPMG are rightly condemned #Debenhams https://t.co/deB93uWwy2
1377356650147835907	2021-03-31 20:26:30+00:00	@codebluenursey https://t.co/vnW1vD901E
1377355827024117761	2021-03-31 20:23:13+00:00	It is time to plan for the future of new united Ireland with a free state of mind. The only cure for Southern Partitionist Guilt–ending partition.  This is a must read by Ciarán Quinn https://t.co/RuL9qUZRVp
1377224815048818690	2021-03-31 11:42:38+00:00	It seems some mics are more valued than others -  no other speaker cut off mid sentence in this way https://t.co/ZZB0FrpxjK
1376977954945794055	2021-03-30 19:21:42+00:00	@KarenSethuraman @womensaidabcln @WomensAidNI Brilliant initiative! For a great cause
1376977144623067138	2021-03-30 19:18:28+00:00	#CeartaTeanga #AchtGaeilge https://t.co/zwmlhD7sNW
1376903999920701442	2021-03-30 14:27:49+00:00	@KarenSethuraman Brilliant idea!
1376878113574039554	2021-03-30 12:44:58+00:00	The lack of effective oversight and supervision that allows abuses like this by the entitled few drains public confidence.  Govt must fix this. https://t.co/BUgIxv248a
1376826706149969920	2021-03-30 09:20:41+00:00	@KarenSethuraman Agreed!!!
1376826518433841156	2021-03-30 09:19:56+00:00	⁦@moneillsf⁩ said to walk through the SSE Arena mass vaccination centre “would lift everybody’s hearts” - Light to be seen at the end of this long winding tunnel! https://t.co/II1dsOwGM7
1376825869549891584	2021-03-30 09:17:22+00:00	@KarenSethuraman I covet that T shirt! Is that sinful?? 😁
1376288355097411591	2021-03-28 21:41:28+00:00	#Carerscantwait  #FamilyCarers #WhoCaresForCarers https://t.co/r1qrqrbxdw
1376239318302351369	2021-03-28 18:26:37+00:00	#Carerscantwait https://t.co/dVGkWcFauD
1376102115878318080	2021-03-28 09:21:25+00:00	@DermotKennedy Fair play 👍
1376074317742608386	2021-03-28 07:30:58+00:00	Calling @DermotKennedy https://t.co/5joiYlp4Le
1375846728272912385	2021-03-27 16:26:36+00:00	@RaghallaighJ @mariebrod Good on you!!!
1375846292891574273	2021-03-27 16:24:52+00:00	@roryswish2walk @MTKGlobal Those are some moves Rory!! You are all set for the journey ahead xx
1375825177372717060	2021-03-27 15:00:58+00:00	@fionamflanagan1 Pointing out the corrosive effect of privilege is not divisive. Calling fellow citizens 'proles' is. Happy to help.
1375824452437602305	2021-03-27 14:58:05+00:00	Today, the people of the world stand with Cuba and say: lift the blockade!  🇮🇪🇨🇺  #UnblockCuba #NoMasBloqueo https://t.co/RMLxIQ8mZN
1375763579652165632	2021-03-27 10:56:12+00:00	@LloydCh78420402 @Dawn_ACT Nail on the head
1375762360116334593	2021-03-27 10:51:21+00:00	@Dunnie88x Human beings don't bark.
1375744714767499264	2021-03-27 09:41:14+00:00	Vaccine cheats cheat us all #HowIrelandWorks #ChangeIreland
1375491281644847115	2021-03-26 16:54:11+00:00	A shocking abuse of state power against vulnerable children and their families. My thoughts on #RTEInvestigates https://t.co/aERsAqUtWI
1375490667678330881	2021-03-26 16:51:45+00:00	@DeclanM91134668 @IrishCancerSoc So sorry for your loss Declan
1375473603089731585	2021-03-26 15:43:56+00:00	Today is #DaffodilDay  We think of all those we’ve loved and lost, those fighting today, and those researching for cures.  Please support @IrishCancerSoc   Text DAFFODIL to 50300 Donate at https://t.co/fSYAsIAYb7 https://t.co/PronhEf24L
1375444290453839875	2021-03-26 13:47:28+00:00	While very sick people, family carers, older people all wait. A privileged group with the right connections jumps the queue &amp; gets vaccinated. The latest disgraceful shambles brought to you by  @DonnellyStephen @MichealMartinTD @LeoVaradkar @EamonRyan https://t.co/jcUcgSnZyj
1375379731944763393	2021-03-26 09:30:56+00:00	@JoanDurney2 @loreillysf @NormaFoleyTD1 @UnaMullally @IrishCancerSoc Solidarity and love to you @JoanDurney2
1375208169627062276	2021-03-25 22:09:12+00:00	Bully boy tactics by the state against vulnerable children and their families. Shockingly  hostile, intrusive and disrespectful attack on  citizens who the state, state agencies and government have failed #RTEInvestigates
1375183175190777861	2021-03-25 20:29:53+00:00	The Irish Language Act was agreed upon and must be delivered. It is not up for renegotiation or further discussion. https://t.co/FCw8ymzB1N
1375147105946374152	2021-03-25 18:06:33+00:00	This disgraceful situation continues on your watch  @MichealMartinTD @DonnellyStephen https://t.co/H4OREmSqG7
1375138782933090306	2021-03-25 17:33:29+00:00	@Jack682479554 Read the article
