id	created_at	full_text
1625580911155634180	2023-02-14 19:41:05+00:00	We need an increase in pension welfare and wages, rent controls and stop evictions into homelessness. https://t.co/bjA0kRCkSh
1623741489066000384	2023-02-09 17:51:53+00:00	Raising yet again the issue of it being impossible to get an appointment with the CWO in social welfare office. Will keep on about this.  https://t.co/6A6Yo4jKds
1621537378887208961	2023-02-03 15:53:32+00:00	@buzzoneill Great to see you last night @buzzoneill - and @DamoDempsey was just out of this world!
1620784036284088322	2023-02-01 14:00:01+00:00	The harsh reality of the cost of living crisis. People are crying out for help, and the government is failing them. #CostOfLivingCrisis #AccessToSupport #CommunityWelfareMatters https://t.co/g4tUq1wEiX
1620722191904931840	2023-02-01 09:54:16+00:00	Fight the housing crisis with unity, not division. Show support for Tathony House residents facing eviction. Join us this Sat at 1pm at Wood Quay, Dublin City Council. #HousingForAll #SolidarityNotDivision https://t.co/twuKbEvU2M
1620099994266271744	2023-01-30 16:41:53+00:00	This gov pays lots of lip service to providing for victims of domestic violence yet still we don’t have a refuge in each county. And even that’s not enough. Ireland signed the Istanbul Convention which commits us to 476 places. We have only 30% of these. @pb4p. #imbolg #LáLeBríde https://t.co/UMXm1hzZ0g
1618997558759636994	2023-01-27 15:41:12+00:00	"I raise the issue of evictions into homelessness and all I get is ""blah blah blah"" from the Minister.    We need a full eviction ban NOW until the housing crisis is over. https://t.co/GJ6UlKDhA8"
1618991826882465794	2023-01-27 15:18:25+00:00	Shocking new record homeless figs. Further proof so-called eviction ban not preventing evictions! We need full no-fault eviction ban, rent reductions&amp;gov to buy homes where people threatened with homelessness. But gov refuse to act.  https://t.co/nyLf0ObiKt
1618988953155018752	2023-01-27 15:07:00+00:00	https://t.co/za6Lt5oe0G
1618672821286359041	2023-01-26 18:10:48+00:00	The government don't give a damn about forestry, biodiversity or the environment.  If they did they would not have Coillte running a failed forestry model and selling off our lands and forests to a vulture fund.  We need People Power to stop this! #saveourforests @saveforests2023 https://t.co/X0GPL8frBH
1618635522158784513	2023-01-26 15:42:35+00:00	Brilliant protest at lunchtime today.  Amazing turnout for #SaveOurForestsSaveOurLands.  We need this movement to grow and grow to stop Coillte and the government in their tracks.  Sign our petition at https://t.co/flQKiTk7Jv.  @saveforests2023 https://t.co/v2sfkI3UjX
1618565250177204224	2023-01-26 11:03:21+00:00	Letter from EU that was leaked  to me heavily criticised Irelands Forestry model, for lack of public consultation, dominance of Sitka spruce, damage to environment. The Coillte-vulture fund deals will worsen these problems. https://t.co/x786td49j7
1618305164162793472	2023-01-25 17:49:52+00:00	Tomorrow we are protesting to stop the Coillte/Vulture Fund deal to sell off our forests. We helped set up this new alliance. It's having a first protest tomorrow @ 12.30 outside Dáil to coincide with debate I requested in Dáil. @pb4p #SaveOurForestsSaveOurLands https://t.co/lNCOrRdOBE
1618257917257580549	2023-01-25 14:42:07+00:00	Please follow this new group campaigning to ditch the Coillte-Vulture Fund and for a total new forestry model that promotes native woodland, biodiversity and is good for the environment and our waterways https://t.co/2QQeUhvzSe
1617908816494104579	2023-01-24 15:34:55+00:00	Coillte's partnership with vulture fund Gresham House is a corporate heist of our forests.   Only People Power can stop this.   Join our protest at 12:30PM this Thursday outside the Dáil and sign the petition below: https://t.co/gA067uhCa7 https://t.co/di6UidOSwP
1617484591794884608	2023-01-23 11:29:12+00:00	Brilliant! Well done Sean Mari, Jack Marley @paulykinsella and all at @MONKSTOWNBC - doing the community proud! https://t.co/AMI5TvhTHi
