id	created_at	full_text
1489876253226291202	2022-02-05 08:19:13+00:00	Thanks to Sue in An Sourdough Beatha for creating the awareness around road safety concerns in and around #Carrigart. A number of speed limit repeaters have been put in place over the last couple of days &amp; a traffic speed survey was initiated today @donegalcouncil @JimmyK123 https://t.co/5iiuTOl5oa
1489707199182032901	2022-02-04 21:07:28+00:00	Delighted to see Carrigart on @RTENationwide tonight. Well done to Hugo &amp; Margaret Boyle on all their hard work over the years in preserving our history, culture &amp; heritage #CarraigAirt #Donegal #RTENationwide @RTEOne @rte @stories_way https://t.co/iQCevczTEZ
1487724847945953287	2022-01-30 09:50:18+00:00	Congratulations to everyone involved in the Donegal Sports Stars Awards, to all those who were nominated and to the winners in each category..  we have so much talent in this County🏆  Comhghairdeachas 👏🏽 https://t.co/19EBsF110P
1486818387871338505	2022-01-27 21:48:22+00:00	Delighted to attend the North Inishowen(Carndonagh)District CoOption Convention online tonight in Culdaff @DonegalFG @LeoVaradkar Congratulations &amp; best wishes to Johnny McGuinness. Thanks to @MariaWalshEU for Chairing @JimmyK123 Martin Harley &amp;Barry Sweeny @GuinnessBar @FineGael https://t.co/afJMjTLBG2
1485901551017369600	2022-01-25 09:05:11+00:00	38 projects across #Donegal will benefit under a €5.5M Active Travel fund for the County. This funding will be used to upgrade walking &amp; cycling infrastructure, footpaths, safe to schools programme, town mobility plans and more to encourage people to get outside #activetravel https://t.co/hidKRtpLnn
1481757873113903107	2022-01-13 22:39:41+00:00	Chonaic mé an clár speisialta seo @TG4TV anocht.  Ba mhaith liom m'aitheantas a ghabhail chuig Terence Mc Naughton fa choinne an léargas agus ionracas - maith thú! #spréagúil https://t.co/vn0QiTpaq8
1479026492189421575	2022-01-06 09:46:09+00:00	Dea-scéala! #Donegal granted over €1.3M for two projects in #Buncrana &amp; Cill Ulta to help increase the attractiveness of our towns &amp; support these projects through development stage to the point where they are ready to commence works @HHumphreysFG @UdarasnaG  @donegalcouncil https://t.co/H1neIEGFEk
1478303198821691397	2022-01-04 09:52:02+00:00	Best wishes to Susan on her retirement following 17 years of hard work and dedication to @CaraHouseFRC ..Enjoy your well earned break; and all the best to Martina in her new role in the time ahead #Letterkenny #CaraHouse https://t.co/louFk8HLX1
1474811303483088905	2021-12-25 18:36:30+00:00	Nollaig mhór mhaith daoibh go léir #NollaigShona❄🎄☃️ https://t.co/MRu9EED0Vf
1474335431953207298	2021-12-24 11:05:33+00:00	Thanks to @highlandradio for inviting me on this morning - the spuds were peeled by the time I was finished! @GregHughes2 #ChristmasEve    Nollaig mhór mhaith daoibh go léir 🎄
1471169574347362315	2021-12-15 17:25:34+00:00	Well done to all involved, galánta ar fad 🎄🎄 https://t.co/eQMFKQSLgQ
1471169297313669122	2021-12-15 17:24:28+00:00	Thanks for having me @ciaran_s really enjoyed the chat. Best of luck with future podcasts.. go raibh maith agat #sport #family #podcast #politics @FineGael @DonegalFG https://t.co/3N5zhHSZeQ
1470458378963013632	2021-12-13 18:19:31+00:00	Congratulations to Councillor Barry Sweeny on being appointed the new chair of @DonegalETB today.. Comhghairdeas and best wishes Barry https://t.co/2Jdx3kpDHa
1470314958261047299	2021-12-13 08:49:37+00:00	€300,000 in funding to support educational disadvantage in #Donegal @DonegalETB @SimonHarrisTD   @CaraHouseFRC @ionadnp @OideasGael @aislannrnf @SpraoiSport @iCARE2000 @bluestackSNF @LCRC2020 @donegalwomen @Aislann_Kilcar https://t.co/btiPUeYw0m
1470314947699789828	2021-12-13 08:49:35+00:00	Delighted to see funding this morning for #Donegal of over €300,000 to help tackle educational disadvantage &amp; support our community education. This funding is allocated to @DonegalETB to assist them to address the decline in participation of disadvantaged learners @SimonHarrisTD https://t.co/slDNisOQpw
1469687058302226435	2021-12-11 15:14:34+00:00	Final whistle.. comhghairdeas mór @NaDunaibh #NaDúnaibh 💛💚 #UlsterFinal https://t.co/2UuyJ8ys1B
1469665838139678723	2021-12-11 13:50:15+00:00	Leath-ama anseo @NaDunaibh   #níneartgocurlechéile #nadúnaibhabh https://t.co/ZhQlejy84c
1469659854579060741	2021-12-11 13:26:28+00:00	En route to match in Ederney.  Ádh mór ar @NaDunaibh inniu as they take on Sean Mc Dermotts of Monaghan in their quest for an Ulster Final  #níneartgocurlechéile #nadúnaibhabú https://t.co/h2SMB2YQqW
1466827432418328577	2021-12-03 17:51:26+00:00	Delighted to see approval to proceed to construction granted today for Little Angels Special School under the Large Scale Capital Programme for the New School Building (new Special School of 20 classrooms plus ancillary accommodation) Congrats &amp; best wishes to Ailbhe &amp; the team👏🏽 https://t.co/YGLvNlVcmC
1464955099197943814	2021-11-28 13:51:27+00:00	Ádh mór inniu @NaDunaibh #NaDúnaibhAbú https://t.co/b847v1nqwV
1463901411767373828	2021-11-25 16:04:29+00:00	Thinking on ‘Boots’ and all the Boyce clan in Ramelton and beyond.   The smile that says it all..  Ar dheis Dé go raibh a anam dílis https://t.co/4anEulVH5A
1461775378561875977	2021-11-19 19:16:23+00:00	Best of luck tonight @FinnHarpsFC 🤞🏽⚽️ #UTH https://t.co/EHoPaSfU4F
1461738599272136713	2021-11-19 16:50:14+00:00	Comhghairdeachas mór 👏🏼 https://t.co/x1sXaY9o2u
1461724184049078285	2021-11-19 15:52:57+00:00	Green light for the Carrigart to Downings greenway. I'm delighted that approval has been granted by An Bord Pleanala this afternoon. This is brilliant news and so important from a community &amp; tourism point of view in terms of health &amp; safety @donegalcouncil @UdarasnaG #greenway https://t.co/y5mRVGWN3u
1461656400791322629	2021-11-19 11:23:36+00:00	YOU got this Jason! Tá muidinne ar do chúl 🥊🏆  #DúnnanGallAbú @jay_quigley https://t.co/fnWHXtTUOr
1461465413586411523	2021-11-18 22:44:41+00:00	Oíche iontach i gColáiste Ros Goill..an Plean Teanga do Thuaisceart Dhún na nGall seolta go hoifigiúil anois 👏🏽 #Gaeilge @UdarasnaG   #CeimAniar @fanaidbeo  @jackfchambers #Gaeltacht https://t.co/dEOX4ZThhD
1461439471233208324	2021-11-18 21:01:36+00:00	Sásta a bheith anseo ag seoladh oifigiúil Plean Teanga Thuaisceart Dhún na nGall anocht #Gaeilge  #TuaisceartDhúnnanGall @UdarasnaG @DeptCulturelRL https://t.co/9BNvnAxJFb
1461245737879187460	2021-11-18 08:11:47+00:00	Deá-scéala don cheantar agus don chontae @UdarasnaG https://t.co/sC2W7lW4Se
1461078973786505217	2021-11-17 21:09:07+00:00	Great to join with Oireachtas colleagues on the “Friends of Football” meeting.  Important for us to advocate together for the power of the game. Delighted to hear Niall Quinn speak with such passion too. Thanks to @AodhanORiordain for organising https://t.co/y44SE2ZPJs
1461009673461587976	2021-11-17 16:33:45+00:00	At the FAI launch this evening of a social &amp; economic impact report on grassroots football. The SROI model was designed by leading European academics and is recognized by the UN, EU and WHO as the most robust impact tool in sport @FAIreland @UEFA #football⚽ https://t.co/yk2xfsmV6h
1460890497082343425	2021-11-17 08:40:11+00:00	Discussing Health &amp; Wellbeing strategies for our school communities at Rosses Community School earlier this week, with Aoife McDonnell and Principal John Gorman @RCSDungloe https://t.co/Dw7OHHc234
1460654057723469830	2021-11-16 17:00:39+00:00	Congratulations St Patrick’s Links ranked as the highest new entry at #55 #WorldsTop #Golf @Rosapenna1893 #StPatricksLinks ⛳ Comhghairdeas 👏🏽 https://t.co/WE5nGS0cOc
1460026905298706433	2021-11-14 23:28:34+00:00	Congratulations to @NaDunaibh on winning the Donegal Junior A Club Championship in O’Donnell Park this afternoon. Well done also to Letterkenny Gaels in today’s final. Comhghairdeas mór leis an foireann uilig, bain sult as na ceiliúradh 🏆🎉🥇 https://t.co/2vHUAnBp5G
1458676915531833345	2021-11-11 06:04:12+00:00	Comhghairdeachas mór libh uilig a bhí páirteach i #Gaeilge24 an tseachtain seo as Dhún na nGall. Iontach na heachtraí uilig a fheiceáil ár líne ó achan choirneáil den tír..tá an Ghaeilge bheo 👏🏽 #Gaeilge #DúnnanGall @gaeilge24  @tuaisdnag #Gaeilge @CnaG https://t.co/hTYKnl7Go7
1458509567730626572	2021-11-10 18:59:13+00:00	Met with Anne Rooney &amp; colleagues @annerooney2015  - Head of public policy and Govt relations this evening. Good engagement. I raised the opportunity for @UdarasnaG &amp; @Google to explore remote working possibilities in GTEIC facilities in Gaeltacht areas (pic from launch in 2019) https://t.co/JCokHLvghC
1458125038276812802	2021-11-09 17:31:14+00:00	It was good to meet with the Fish Processors this afternoon in #Killybegs A good yet difficult meeting. This is a serious &amp; urgent issue needing direct intervention by the Dept- this needs an interim control plan to be introduced immediately to ensure jobs are saved #BarrySweeny https://t.co/gWD4Hkg3CQ
1458123105654747141	2021-11-09 17:23:33+00:00	Great work carried out on the Inver to Drumbeigh section of N56  #RoadInfrastructure #Donegal @DonegalFG https://t.co/zsCNLb7cZl
1458119638877974532	2021-11-09 17:09:47+00:00	Maith sibh uilig atá páirteach i #Gaeilge24 inniu ó achan chontae sa tír. Iontach na heachtraí uilig a fheiceáil ár líne ó achan choirneáil den tír..tá an Ghaeilge bheo 👏🏽 #Gaeilge #DúnnanGall #Éire https://t.co/0wYfDUUIdL
1458098020080398349	2021-11-09 15:43:52+00:00	Nice to stop by the @AbbeyVS School this afternoon and meet with school Principal Geraldine Diver and Deputy Principal Ronan Ó Dochartaigh @DonegalETB  #CllrBarrySweeny #donegaltown @DonegalFG https://t.co/HJAeMfplsx
1458060053102145539	2021-11-09 13:13:00+00:00	Lovely morning out ‘n about with Councillor Barry Sweeny in Donegal Town. Nice to catch up with David Morrow too #donegaltown @FineGael @DonegalFG https://t.co/4cJWsDgjT4
1457988255236902915	2021-11-09 08:27:42+00:00	Looking forward to a visit to  #DonegalTown this morning and a catch up with Cllr Barry Sweeny @DonegalFG @FineGael https://t.co/By7SI5jCVu
1456969922416939019	2021-11-06 13:01:13+00:00	Good luck to all the Cranford Athletics Club Athletes competing today in Finn Valley at the Ulster &amp; Northern Ireland Championship..Ádh mór #athletics #FinnValley @finnvalleyac https://t.co/TKPPckG34F
