id	created_at	full_text
735506646194135040	2016-05-25 16:23:44+00:00	Yesterday in the chamber I called for an end to Irish Water: https://t.co/l8S1X6YOqc
732176720862683137	2016-05-16 11:51:48+00:00	Finally sense prevails in relation to the urgent need for a new hospital in Galway https://t.co/VQgSXP2tDd
732171902567874560	2016-05-16 11:32:39+00:00	Gaillimh le Gaeilge https://t.co/tRmdlKcCL4 https://t.co/bbPar22gNe
731054941209387009	2016-05-13 09:34:14+00:00	Katie’s Cottage, Claddagh https://t.co/PKnF6P4j3h https://t.co/Qv18NrjGQR
731053340331675648	2016-05-13 09:27:53+00:00	Seaweed Conference https://t.co/UEJZWj0MZt https://t.co/oOxV7t9FbI
727165115129188352	2016-05-02 15:57:28+00:00	Atlantica – must-see Documentary Film. https://t.co/CIz21x0iZv https://t.co/u62gIzyS0H
725725958292918273	2016-04-28 16:38:46+00:00	Update on Mental Health Debate in the Dáil on Tuesday the 26th April 2016 https://t.co/36PKstMEc8
715947432538804224	2016-04-01 17:02:24+00:00	Galway’s Sexual Assault Treatment Unit – update https://t.co/hsWRDfueVk
715897563879051264	2016-04-01 13:44:14+00:00	Galway’s Sexual Assault Treatment Unit https://t.co/TUEtjqbo4C
710027702791569408	2016-03-16 08:59:30+00:00	Update on Cryptosporidium https://t.co/pavHpD8HuD
708402039445827584	2016-03-11 21:19:42+00:00	Special Council Meeting at City Hall https://t.co/0mMQM2tOyw https://t.co/ogRq6ksBYZ
707838217035198464	2016-03-10 07:59:16+00:00	‘out of harm’s way’ https://t.co/fo3Og4T1gJ https://t.co/PYvdMEFw9I
704304443550883841	2016-02-29 13:57:19+00:00	#GE16 Catherine Connolly T.D. https://t.co/vdzvahvPNV
703885332140306432	2016-02-28 10:11:55+00:00	#GE16 28.2.16 – Final Count Down https://t.co/Fnn6F9lPIa
703202758044704768	2016-02-26 12:59:37+00:00	#GE16 Election Update 26.2.16 https://t.co/4jxvqHhvKb
703140355743436800	2016-02-26 08:51:39+00:00	#GE16 Election Leaflet …. and the missing ‘k’ https://t.co/hr94u0T1w6
702815066266038272	2016-02-25 11:19:04+00:00	#GE16 One of the same ……. https://t.co/T42sVFC1x6 https://t.co/myWdNq66G4
702473033995329536	2016-02-24 12:39:57+00:00	#GE16 Election and Canvass Update 24.2.16 https://t.co/eG62vqyqal
702121857248415744	2016-02-23 13:24:30+00:00	Election and Canvass Update 23.2.16 https://t.co/Opty4pWJ7V
701699650563104768	2016-02-22 09:26:48+00:00	#GE16 Election and Canvass Update 22.2.16 https://t.co/d8zZT67Me3
701466067399389185	2016-02-21 17:58:37+00:00	Election and Canvass Update 21.216 https://t.co/Q49zjdKIaQ https://t.co/R9t7NCko8f
700986283854688256	2016-02-20 10:12:08+00:00	#GE16 Election and Canvass Update 20.2.16 https://t.co/el40BV0HKq https://t.co/XrRmQuer0I
700634278632116224	2016-02-19 10:53:23+00:00	#GE16 Election and Canvass Update 19.2.16 https://t.co/lhqa6oF5y2
700273585923837952	2016-02-18 11:00:07+00:00	#GE16 Election and Canvass Update 18.2.16 https://t.co/gVY8AO1m8K
699906056885899264	2016-02-17 10:39:42+00:00	#GE16 Election and Canvass Update 17.2.16 https://t.co/uQlVtS4zxA
699548912110030850	2016-02-16 11:00:32+00:00	#GE16 Drive Time !!! https://t.co/LQB0pTY9wC https://t.co/eohAWAIJNQ
699253929175953408	2016-02-15 15:28:22+00:00	#GE16 Election and Canvass Update 15.2.16 https://t.co/Ug2bhCMejk
698789155354968064	2016-02-14 08:41:32+00:00	#GE16 Canvass Update 14.2.16 https://t.co/0NrOAw9cmb
698106692752400385	2016-02-12 11:29:40+00:00	Canvass : 12.2.16 https://t.co/s54vv3kc4G
698101640620937217	2016-02-12 11:09:35+00:00	#GE16  Galway West/South Mayo 12.2.16 https://t.co/QD0o59URZJ
697738797417570304	2016-02-11 11:07:47+00:00	#GE16 Election and Canvass 11.2.16 https://t.co/78bSxlnBXm https://t.co/nkUFfC36hX
697433881922768896	2016-02-10 14:56:09+00:00	#GE16 Election and Canvass update 10.2.2016 https://t.co/oJq2l9Muj2 https://t.co/hR4Nrx5zub
697014639398236160	2016-02-09 11:10:14+00:00	Mags  Berry https://t.co/OIlbxR2T0O
696673297220546560	2016-02-08 12:33:52+00:00	#GE16 Canvass – Mon 8.2.16 https://t.co/Tj9pq6aBYZ
696275059711692802	2016-02-07 10:11:25+00:00	#GE16 The Canvass – Sun 7.2.16 https://t.co/Q6oeeYBJBi
695906082200289280	2016-02-06 09:45:13+00:00	#GE16  The Canvass ….. https://t.co/kQFuxV1DjM https://t.co/WLybFKeM2r
695630324579979264	2016-02-05 15:29:28+00:00	#GE16  NUI last night … https://t.co/ctPAa6vjk0 https://t.co/oCIEFHMbgk
695237092603920384	2016-02-04 13:26:54+00:00	The Canvass Continues ……….. https://t.co/gLelehs7wg
694073724832645120	2016-02-01 08:24:05+00:00	Election Leaflet https://t.co/ckL4A1iFIq
692752691697569792	2016-01-28 16:54:47+00:00	Catherine Connolly’s General Election Campaign https://t.co/hc9KbFcqD1
689518421407457282	2016-01-19 18:42:56+00:00	Report of External Review on the Emergency Department in Galway Regional Hospital must be  given to the Nurses https://t.co/3sAlBH859z
685445092002287616	2016-01-08 12:56:59+00:00	Community Centres at Cappagh Park and Ballinfoile https://t.co/iZxPMulilB
685057247760678912	2016-01-07 11:15:50+00:00	Child and Adolescent Sexual Assault Treatment Unit in Galway has reopened. https://t.co/OL8BAd2CdC
684416067511308288	2016-01-05 16:48:00+00:00	Closure of Galway’s Sexual Assault Treatment Unit for Children. https://t.co/WE20Wn1sX6
678938069773385732	2015-12-21 14:00:24+00:00	Noel Browne: Blaiseadh den Searmanas Speisialta i Reilig Mhaoris inné https://t.co/Lq8y6tOJCy https://t.co/yagtaPiMqO
678562465966252032	2015-12-20 13:07:53+00:00	Centenary of Noel Browne’s birth https://t.co/A0uhtH1SnX
677416902549856256	2015-12-17 09:15:50+00:00	Oileáin Árann https://t.co/0teyi8PHy9
674277463950671872	2015-12-08 17:20:49+00:00	Local Authorities and Solicitors given policing role for Irish Water https://t.co/9hJt4eE2mG
671725913348919296	2015-12-01 16:21:52+00:00	Friends of Merlin Woods https://t.co/N303sp41Co
669926120339337216	2015-11-26 17:10:08+00:00	‘This Changes Everything’ https://t.co/HndbUZKRRd
669462342460186626	2015-11-25 10:27:15+00:00	Saolta Hospital Group https://t.co/5A9aZIPhD2
664757315061485569	2015-11-12 10:51:09+00:00	Rents in Galway soaring following Minister Kelly’s Housing Package https://t.co/TFt760sXRy
664178896389017600	2015-11-10 20:32:43+00:00	Update on Light Rail proposal for Galway – 10th November https://t.co/qba8VRNGty
659035933761626112	2015-10-27 15:56:25+00:00	Motion on Light Rail System. https://t.co/KCMnCq8nQo
657091994309652481	2015-10-22 07:11:54+00:00	Ballinfoile Community Centre-meeting https://t.co/EsmK9XNUe1
656816982927347712	2015-10-21 12:59:06+00:00	Minister for Health’s threat to fine the public hospitals in Galway https://t.co/dkaq4rzKcE
653909170094080000	2015-10-13 12:24:29+00:00	Housing Update: 13th October 2015 http://t.co/Mv6ftkm1Yf
651658291982942208	2015-10-07 07:20:18+00:00	National emergency in relation to Housing Crisis http://t.co/iz0cGNQUVn
649161522086699009	2015-09-30 09:59:02+00:00	Light Rail in Galway City …… http://t.co/0GLXeltyl0
648896032814661634	2015-09-29 16:24:04+00:00	Public Housing Conference this Saturday the 3rd October 2015. http://t.co/7wSo1yx9rh
647522943862358016	2015-09-25 21:27:54+00:00	Update on Air Service to the Aran Islands-Comhghairdeas le Muintir Árann. http://t.co/BuaCm3ro70
646765627424772096	2015-09-23 19:18:36+00:00	Update on Air Service to the Aran Island-Carnmore Site Feasability Study http://t.co/7RBpKxJRfK
644092856072695808	2015-09-16 10:17:58+00:00	Update on Air Service to the Aran Islands http://t.co/M6wcblIGMi
643716506807758848	2015-09-15 09:22:29+00:00	Motion passed by Galway  City Councillors  in solidarity with the people of the Aran Islands http://t.co/qH2Vfel8IP
643409740823859200	2015-09-14 13:03:30+00:00	Motion re Retention of the Air Service to  the Aran Islands http://t.co/BXAceRWJQv
641250015529164800	2015-09-08 14:01:32+00:00	Ar ais tar éis sosa http://t.co/hqYbgeOT3A
626035198619037696	2015-07-28 14:23:17+00:00	N6 Transport Project Update and Public Consultation Reminder. http://t.co/6QBBd1wSnv
616266573762834432	2015-07-01 15:26:15+00:00	Unanimous Support for Motion calling on the Government to reinstate funding for the Rape Crisis Network Ireland http://t.co/aDoTnFUnAA
608904866908405760	2015-06-11 07:53:27+00:00	Official Opening of Knocknacarra Community Centre today (Thur) at 4pm by the Mayor of Galway. http://t.co/9Zo2ZeolLF
604320615873396736	2015-05-29 16:17:17+00:00	Up Date on  Knocknacarra Community Centre in Cappagh Park http://t.co/mUoQVtyfyD
603487957828284416	2015-05-27 09:08:36+00:00	Department of Psychiatry Galway http://t.co/BlUutO0QN4
603487681285214209	2015-05-27 09:07:30+00:00	South Park-Positive Progress http://t.co/BlSv3op2Jt
598885156833796097	2015-05-14 16:18:42+00:00	Replica of Padraic O’Conaire Statue in situ in Eyre Square by Autumn of 2015 http://t.co/iUk2MkEQ1M
597684810279034880	2015-05-11 08:48:57+00:00	Yes in the forthcoming Marriage Referendum on the 22nd May 2015. http://t.co/ENX5Eim4bF
593103217887551488	2015-04-28 17:23:21+00:00	Cancer Outpatients see their appointments cancelled. http://t.co/hOmbh5Yqvh
591191429080158208	2015-04-23 10:46:35+00:00	Psychiatric Unit in University College Hospital Galway. http://t.co/Q1E8sxVMea
588366590380417024	2015-04-15 15:41:41+00:00	Social Housing Update http://t.co/27DMiVwnfU
579998771527835648	2015-03-23 13:30:57+00:00	N6 Transport Project Update. http://t.co/ahu1kCwird
570243277787525120	2015-02-24 15:26:06+00:00	Golden Opportunity for Galway to do it right! http://t.co/zg7d20VH0k
565238649177272321	2015-02-10 19:59:30+00:00	Knocknacarra Community Centre http://t.co/QJLknz8BOO
563666303467020288	2015-02-06 11:51:33+00:00	Oral Submission on the proposed Harbour Extension http://t.co/C60GdDkeDB
545175034805768193	2014-12-17 11:13:51+00:00	Leisureland Update http://t.co/zAN1BIIhFv
543409301922918401	2014-12-12 14:17:28+00:00	Update on –Leisureland: Cllr Catherine Connolly 12th December 2014 http://t.co/sCkTJentIX
542598382036873216	2014-12-10 08:35:09+00:00	Water Charges Protest-Dublin, 10th November 2014 http://t.co/QLxp7y6MWV
542410168923729920	2014-12-09 20:07:16+00:00	Update on Leisureland Pool http://t.co/XyzUI2XAgE
538318634318192640	2014-11-28 13:08:58+00:00	Social Housing Update-The Spin and the Reality. http://t.co/hVvUV6YZIt
537557490729103360	2014-11-26 10:44:27+00:00	Housing Update 26th November 2014 http://t.co/FgIWiNrcxt
535197375758094336	2014-11-19 22:26:12+00:00	Táillí Uisce -Water charges http://t.co/Y5tS0BEgyV
532290608077893632	2014-11-11 21:55:45+00:00	Update on Council Budget Meeting Monday, 10th November. http://t.co/8aBvvpSRlD
531885219419156481	2014-11-10 19:04:52+00:00	Restoration of Bus Service to St Francis Day Care Centre http://t.co/OVVUqlE6jb
529274018625372163	2014-11-03 14:08:54+00:00	Water Charges Protest in Galway http://t.co/91F9BIrPod
525725286629777408	2014-10-24 19:07:30+00:00	Test http://t.co/3giY0E9yYe
525667027596611586	2014-10-24 15:16:00+00:00	Debate on  Water Charges Motion passed at Lit &amp; Deb http://t.co/J6G8sB5tLP #Galway #watercharges
521929503938207744	2014-10-14 07:44:25+00:00	Update on Housing Crisis in Galway 14/10/2014 #Galway   http://t.co/XNltwtuug4
517281525650313216	2014-10-01 11:55:01+00:00	Water Charges-Protest today (1/10/14) at 5pm at Eyre Square http://t.co/1Urxbg3Nn9
514031248973385728	2014-09-22 12:39:34+00:00	Méara nua Bhoston i gCathair na Gaillimhe http://t.co/Lre993UUwB
512216199292129280	2014-09-17 12:27:13+00:00	Meeting for ‘PATIENTS FIRST’ Campaign for Safety, Standards and Staffing. http://t.co/YsJdp8inBW
512215512760070145	2014-09-17 12:24:29+00:00	 Nurses’  Protest outside the Galway Regional Hospital between 1 and 2pm. http://t.co/JO6PXxTnna
512215139483779072	2014-09-17 12:23:00+00:00	Removal of Bus  Service  for people attending St Francis Day Care Centre. http://t.co/hJfeFjkdor
509673813651361792	2014-09-10 12:04:41+00:00	City Council Updates on Significant Issues http://t.co/Vx3uy4RLGd
507061654719180800	2014-09-03 07:04:53+00:00	Elderly residents left without bus service http://t.co/XknQJ1Fhfh
494959394124087298	2014-07-31 21:34:50+00:00	South Park  is not a Car Park http://t.co/l8vCMPMWAj
493822880501616641	2014-07-28 18:18:44+00:00	Reminder to Community in Knocknacarra http://t.co/yX42mI2ALz
484306853090697217	2014-07-02 12:05:26+00:00	Public Meeting – Knocknacarra Community Centre http://t.co/8bW4AjDByN
481485190103965697	2014-06-24 17:13:09+00:00	Special City Council Housing Meeting http://t.co/iPxVjMf6bP
479329757494915072	2014-06-18 18:28:14+00:00	Update on City Council Meeting http://t.co/AjiDHMtG6o
478537746529529856	2014-06-16 14:01:04+00:00	City Council Meeting at 4pm today. http://t.co/zUshOFBIQl
